munid,regiao,uf,municipio,latitude,longitude
2514651,Nordeste,PB,São José do Brejo do Cruz,-6.212915,-37.353830
2514701,Nordeste,PB,São José do Sabugi,-6.775531,-36.797493
2514800,Nordeste,PB,São José dos Cordeiros,-7.392643,-36.802778
2514909,Nordeste,PB,São Mamede,-6.930228,-37.094857
2515005,Nordeste,PB,São Miguel de Taipu,-7.249234,-35.210451
2515104,Nordeste,PB,São Sebastião de Lagoa de Roça,-7.100946,-35.866414
2515203,Nordeste,PB,São Sebastião do Umbuzeiro,-8.157119,-37.008417
2515302,Nordeste,PB,Sapé,-7.087111,-35.230433
2515401,Nordeste,PB,Seridó,-6.856909,-36.410764
2515500,Nordeste,PB,Serra Branca,-7.480503,-36.655667
2515609,Nordeste,PB,Serra da Raiz,-6.685518,-35.442739
2515708,Nordeste,PB,Serra Grande,-7.214148,-38.374895
2515807,Nordeste,PB,Serra Redonda,-7.182549,-35.674270
2515906,Nordeste,PB,Serraria,-6.817089,-35.644143
2515930,Nordeste,PB,Sertãozinho,-6.750798,-35.441751
2515971,Nordeste,PB,Sobrado,-7.144576,-35.238195
2516003,Nordeste,PB,Solânea,-6.759898,-35.656158
2516102,Nordeste,PB,Soledade,-7.058741,-36.362665
2516201,Nordeste,PB,Sousa,-6.763378,-38.229605
2516300,Nordeste,PB,Sumé,-7.671054,-36.880276
2516409,Nordeste,PB,Tacima,-6.488917,-35.638837
2516508,Nordeste,PB,Taperoá,-7.209539,-36.828999
2516607,Nordeste,PB,Tavares,-7.635708,-37.878592
2516706,Nordeste,PB,Teixeira,-7.223703,-37.251562
2516755,Nordeste,PB,Tenório,-6.938260,-36.628000
2516805,Nordeste,PB,Triunfo,-6.576836,-38.598098
2516904,Nordeste,PB,Uiraúna,-6.524927,-38.407027
2517001,Nordeste,PB,Umbuzeiro,-7.698206,-35.671471
2517100,Nordeste,PB,Várzea,-6.770807,-36.992721
2517209,Nordeste,PB,Vieirópolis,-6.545714,-38.277843
2517407,Nordeste,PB,Zabelê,-8.076874,-37.093552
2600054,Nordeste,PE,Abreu e Lima,-7.904449,-34.899131
2600104,Nordeste,PE,Afogados da Ingazeira,-7.748328,-37.637686
2600203,Nordeste,PE,Afrânio,-8.511091,-41.005797
2600302,Nordeste,PE,Agrestina,-8.455973,-35.946777
2600401,Nordeste,PE,Água Preta,-8.709123,-35.518557
2600500,Nordeste,PE,Águas Belas,-9.114590,-37.121957
2600609,Nordeste,PE,Alagoinha,-8.466271,-36.775456
2600708,Nordeste,PE,Aliança,-7.604730,-35.228501
2600807,Nordeste,PE,Altinho,-8.489593,-36.059700
2600906,Nordeste,PE,Amaraji,-8.378487,-35.450773
2601003,Nordeste,PE,Angelim,-8.890374,-36.284814
2601052,Nordeste,PE,Araçoiaba,-7.785642,-35.093967
2601102,Nordeste,PE,Araripina,-7.578142,-40.502461
2601201,Nordeste,PE,Arcoverde,-8.423941,-37.056506
2601300,Nordeste,PE,Barra de Guabiraba,-8.420935,-35.662819
2601409,Nordeste,PE,Barreiros,-8.814138,-35.199086
2601508,Nordeste,PE,Belém de Maria,-8.621202,-35.839924
2601607,Nordeste,PE,Belém de São Francisco,-8.751463,-38.961600
2601706,Nordeste,PE,Belo Jardim,-8.335295,-36.420035
2601805,Nordeste,PE,Betânia,-8.269841,-38.038738
2601904,Nordeste,PE,Bezerros,-8.235360,-35.754488
2602001,Nordeste,PE,Bodocó,-7.779343,-39.936163
2602100,Nordeste,PE,Bom Conselho,-9.163383,-36.679314
2602209,Nordeste,PE,Bom Jardim,-7.799512,-35.587140
2602308,Nordeste,PE,Bonito,-8.472261,-35.728528
2602407,Nordeste,PE,Brejão,-9.027249,-36.564697
2602506,Nordeste,PE,Brejinho,-7.345671,-37.287335
2602605,Nordeste,PE,Brejo da Madre de Deus,-8.148957,-36.370391
2602704,Nordeste,PE,Buenos Aires,-7.724372,-35.329570
2602803,Nordeste,PE,Buíque,-8.622059,-37.156988
2602902,Nordeste,PE,Cabo de Santo Agostinho,-8.289864,-35.038489
2603009,Nordeste,PE,Cabrobó,-8.515105,-39.309841
2603108,Nordeste,PE,Cachoeirinha,-8.486831,-36.235991
2603207,Nordeste,PE,Caetés,-8.775595,-36.624804
2603306,Nordeste,PE,Calçado,-8.738378,-36.333288
2603405,Nordeste,PE,Calumbi,-7.938427,-38.153746
2603454,Nordeste,PE,Camaragibe,-8.020522,-34.995721
2603504,Nordeste,PE,Camocim de São Félix,-8.362138,-35.765195
2603603,Nordeste,PE,Camutanga,-7.407082,-35.282791
2603702,Nordeste,PE,Canhotinho,-8.883871,-36.193575
2603801,Nordeste,PE,Capoeiras,-8.736143,-36.623798
2603900,Nordeste,PE,Carnaíba,-7.803058,-37.793399
2603926,Nordeste,PE,Carnaubeira da Penha,-8.320608,-38.743422
2604007,Nordeste,PE,Carpina,-7.846887,-35.258061
2604106,Nordeste,PE,Caruaru,-8.285898,-35.967073
2604155,Nordeste,PE,Casinhas,-7.743207,-35.725323
2604205,Nordeste,PE,Catende,-8.670308,-35.721667
2604304,Nordeste,PE,Cedro,-7.717469,-39.237138
2604403,Nordeste,PE,Chã de Alegria,-7.997901,-35.213727
2604502,Nordeste,PE,Chã Grande,-8.240113,-35.464741
2604601,Nordeste,PE,Condado,-7.589382,-35.104118
2604700,Nordeste,PE,Correntes,-9.128666,-36.329702
2604809,Nordeste,PE,Cortês,-8.475151,-35.541587
2604908,Nordeste,PE,Cumaru,-8.015032,-35.694699
2605004,Nordeste,PE,Cupira,-8.611283,-35.950257
2605103,Nordeste,PE,Custódia,-8.089002,-37.641097
2605152,Nordeste,PE,Dormentes,-8.448657,-40.770736
2605202,Nordeste,PE,Escada,-8.362522,-35.236157
2605301,Nordeste,PE,Exu,-7.516307,-39.722728
2605400,Nordeste,PE,Feira Nova,-7.948728,-35.390598
2605459,Nordeste,PE,Fernando de Noronha,-3.852021,-32.435186
2605509,Nordeste,PE,Ferreiros,-7.445494,-35.244070
2605608,Nordeste,PE,Flores,-7.861714,-37.971456
2605707,Nordeste,PE,Floresta,-8.600827,-38.571239
2605806,Nordeste,PE,Frei Miguelinho,-7.944458,-35.923128
2605905,Nordeste,PE,Gameleira,-8.583836,-35.386611
2606002,Nordeste,PE,Garanhuns,-8.888906,-36.493050
2606101,Nordeste,PE,Glória do Goitá,-7.999608,-35.292322
2606200,Nordeste,PE,Goiana,-7.559232,-34.998376
2606309,Nordeste,PE,Granito,-7.709253,-39.619286
2606408,Nordeste,PE,Gravatá,-8.206000,-35.571492
2606507,Nordeste,PE,Iati,-9.045709,-36.847276
2606606,Nordeste,PE,Ibimirim,-8.538762,-37.690047
2606705,Nordeste,PE,Ibirajuba,-8.580535,-36.180463
2606804,Nordeste,PE,Igarassu,-7.828372,-34.910583
2606903,Nordeste,PE,Iguaraci,-7.844774,-37.518821
2607000,Nordeste,PE,Inajá,-8.902046,-37.824485
2607109,Nordeste,PE,Ingazeira,-7.677797,-37.457670
2607208,Nordeste,PE,Ipojuca,-8.396987,-35.063472
2607307,Nordeste,PE,Ipubi,-7.649705,-40.150209
2607406,Nordeste,PE,Itacuruba,-8.724515,-38.686342
2607505,Nordeste,PE,Itaíba,-8.940054,-37.418948
2607604,Nordeste,PE,Ilha de Itamaracá,-7.746573,-34.823951
2607653,Nordeste,PE,Itambé,-7.409264,-35.110627
2607703,Nordeste,PE,Itapetim,-7.378429,-37.188439
2607752,Nordeste,PE,Itapissuma,-7.774035,-34.889271
2607802,Nordeste,PE,Itaquitinga,-7.666394,-35.102615
2607901,Nordeste,PE,Jaboatão dos Guararapes,-8.165391,-34.921173
2607950,Nordeste,PE,Jaqueira,-8.727970,-35.797395
2608008,Nordeste,PE,Jataúba,-7.987258,-36.498829
2608057,Nordeste,PE,Jatobá,-9.185070,-38.275038
2608107,Nordeste,PE,João Alfredo,-7.860189,-35.591502
2608206,Nordeste,PE,Joaquim Nabuco,-8.626898,-35.529242
2608255,Nordeste,PE,Jucati,-8.707029,-36.490387
2608305,Nordeste,PE,Jupi,-8.706097,-36.411734
2608404,Nordeste,PE,Jurema,-8.719667,-36.135954
2608453,Nordeste,PE,Lagoa do Carro,-7.844232,-35.312602
2608503,Nordeste,PE,Lagoa do Itaenga,-7.932378,-35.292804
2608602,Nordeste,PE,Lagoa do Ouro,-9.124172,-36.464317
2608701,Nordeste,PE,Lagoa dos Gatos,-8.649255,-35.907121
2608750,Nordeste,PE,Lagoa Grande,-8.995051,-40.270725
2608800,Nordeste,PE,Lajedo,-8.662857,-36.321497
2608909,Nordeste,PE,Limoeiro,-7.880198,-35.455261
2609006,Nordeste,PE,Macaparana,-7.555681,-35.449875
2609105,Nordeste,PE,Machados,-7.688572,-35.514141
2609154,Nordeste,PE,Manari,-8.960108,-37.626823
2609204,Nordeste,PE,Maraial,-8.783078,-35.814118
2609303,Nordeste,PE,Mirandiba,-8.120244,-38.734565
2609402,Nordeste,PE,Moreno,-8.118695,-35.094869
2609501,Nordeste,PE,Nazaré da Mata,-7.737688,-35.221339
2609600,Nordeste,PE,Olinda,-7.992660,-34.861310
2609709,Nordeste,PE,Orobó,-7.737895,-35.602982
2609808,Nordeste,PE,Orocó,-8.617946,-39.595246
2609907,Nordeste,PE,Ouricuri,-7.883152,-40.081463
2610004,Nordeste,PE,Palmares,-8.679083,-35.588336
2610103,Nordeste,PE,Palmeirina,-9.001683,-36.327311
2610202,Nordeste,PE,Panelas,-8.667242,-36.001576
2610301,Nordeste,PE,Paranatama,-8.920145,-36.658429
2610400,Nordeste,PE,Parnamirim,-8.090138,-39.575787
2610509,Nordeste,PE,Passira,-7.978884,-35.581685
2610608,Nordeste,PE,Paudalho,-7.897135,-35.179151
2610707,Nordeste,PE,Paulista,-7.943188,-34.884792
2610806,Nordeste,PE,Pedra,-8.498477,-36.942798
2610905,Nordeste,PE,Pesqueira,-8.355456,-36.695515
2611002,Nordeste,PE,Petrolândia,-8.977343,-38.220734
2611101,Nordeste,PE,Petrolina,-9.397376,-40.499999
2611200,Nordeste,PE,Poção,-8.186227,-36.705880
2611309,Nordeste,PE,Pombos,-8.144360,-35.396195
2611408,Nordeste,PE,Primavera,-8.331376,-35.353943
2611507,Nordeste,PE,Quipapá,-8.827885,-36.011990
2611533,Nordeste,PE,Quixaba,-7.718126,-37.846446
2611606,Nordeste,PE,Recife,-8.062762,-34.888942
2611705,Nordeste,PE,Riacho das Almas,-8.127033,-35.860875
2611804,Nordeste,PE,Ribeirão,-8.511116,-35.376131
2611903,Nordeste,PE,Rio Formoso,-8.662171,-35.155433
2612000,Nordeste,PE,Sairé,-8.327614,-35.710248
2612109,Nordeste,PE,Salgadinho,-7.939484,-35.638061
2612208,Nordeste,PE,Salgueiro,-8.070678,-39.120851
2612307,Nordeste,PE,Saloá,-8.975995,-36.692729
2612406,Nordeste,PE,Sanharó,-8.362962,-36.562507
2612455,Nordeste,PE,Santa Cruz,-8.237961,-40.337688
2612471,Nordeste,PE,Santa Cruz da Baixa Verde,-7.821470,-38.153138
2612505,Nordeste,PE,Santa Cruz do Capibaribe,-7.955190,-36.203950
2612554,Nordeste,PE,Santa Filomena,-8.160511,-40.615775
2612604,Nordeste,PE,Santa Maria da Boa Vista,-8.804127,-39.824236
2612703,Nordeste,PE,Santa Maria do Cambucá,-7.831813,-35.885243
2612802,Nordeste,PE,Santa Terezinha,-7.370356,-37.480033
2612901,Nordeste,PE,São Benedito do Sul,-8.810438,-35.931123
2613008,Nordeste,PE,São Bento do Una,-8.519868,-36.446298
2613107,Nordeste,PE,São Caitano,-8.327361,-36.137360
2613206,Nordeste,PE,São João,-8.877559,-36.368253
2613305,Nordeste,PE,São Joaquim do Monte,-8.432152,-35.809491
2613404,Nordeste,PE,São José da Coroa Grande,-8.894195,-35.145707
2613503,Nordeste,PE,São José do Belmonte,-7.861740,-38.759454
2613602,Nordeste,PE,São José do Egito,-7.474025,-37.275072
2613701,Nordeste,PE,São Lourenço da Mata,-7.995938,-35.041278
2613800,Nordeste,PE,São Vicente Ferrer,-7.592213,-35.490122
2613909,Nordeste,PE,Serra Talhada,-7.987998,-38.296315
2614006,Nordeste,PE,Serrita,-7.954340,-39.292623
2614105,Nordeste,PE,Sertânia,-8.072450,-37.267390
2614204,Nordeste,PE,Sirinhaém,-8.593370,-35.116405
2614303,Nordeste,PE,Moreilândia,-7.629983,-39.553754
2614402,Nordeste,PE,Solidão,-7.602126,-37.647470
2614501,Nordeste,PE,Surubim,-7.835157,-35.756784
2614600,Nordeste,PE,Tabira,-7.591137,-37.540266
2614709,Nordeste,PE,Tacaimbó,-8.315611,-36.290404
2614808,Nordeste,PE,Tacaratu,-9.105700,-38.153461
2614857,Nordeste,PE,Tamandaré,-8.704689,-35.090647
2615003,Nordeste,PE,Taquaritinga do Norte,-7.902160,-36.043338
2615102,Nordeste,PE,Terezinha,-9.057778,-36.621476
2615201,Nordeste,PE,Terra Nova,-8.230358,-39.374422
2615300,Nordeste,PE,Timbaúba,-7.511746,-35.318772
2615409,Nordeste,PE,Toritama,-8.006650,-36.056843
2615508,Nordeste,PE,Tracunhaém,-7.802689,-35.237923
2615607,Nordeste,PE,Trindade,-7.761795,-40.265591
2615706,Nordeste,PE,Triunfo,-7.830876,-38.107060
2615805,Nordeste,PE,Tupanatinga,-8.751582,-37.340233
2615904,Nordeste,PE,Tuparetama,-7.598759,-37.311182
2616001,Nordeste,PE,Venturosa,-8.576527,-36.878372
2616100,Nordeste,PE,Verdejante,-7.932884,-38.974283
2616183,Nordeste,PE,Vertente do Lério,-7.774819,-35.853003
2616209,Nordeste,PE,Vertentes,-7.905743,-35.989306
2616308,Nordeste,PE,Vicência,-7.652960,-35.320301
2616407,Nordeste,PE,Vitória de Santo Antão,-8.118748,-35.293864
2616506,Nordeste,PE,Xexéu,-8.803313,-35.624235
2200053,Nordeste,PI,Acauã,-8.220787,-41.083638
2200103,Nordeste,PI,Agricolândia,-5.795502,-42.659183
2200202,Nordeste,PI,Água Branca,-5.893266,-42.635131
2200251,Nordeste,PI,Alagoinha do Piauí,-7.008175,-40.934635
2200277,Nordeste,PI,Alegrete do Piauí,-7.245349,-40.857863
2200301,Nordeste,PI,Alto Longá,-5.250993,-42.210322
2200400,Nordeste,PI,Altos,-5.036546,-42.460948
2200459,Nordeste,PI,Alvorada do Gurguéia,-8.443959,-43.863072
2200509,Nordeste,PI,Amarante,-6.246611,-42.853693
2200608,Nordeste,PI,Angical do Piauí,-6.087242,-42.743866
1304237,Norte,AM,Tonantins,-2.861091,-67.776482
2200707,Nordeste,PI,Anísio de Abreu,-9.174919,-43.034853
2200806,Nordeste,PI,Antônio Almeida,-7.219356,-44.196535
2200905,Nordeste,PI,Aroazes,-6.112850,-41.797453
2200954,Nordeste,PI,Aroeiras do Itaim,-7.278745,-41.563204
2201002,Nordeste,PI,Arraial,-6.650827,-42.536567
2201051,Nordeste,PI,Assunção do Piauí,-5.864914,-41.050830
2201101,Nordeste,PI,Avelino Lopes,-10.134745,-43.941510
2201150,Nordeste,PI,Baixa Grande do Ribeiro,-7.853352,-45.212815
2201176,Nordeste,PI,Barra D Alcântara,-6.518873,-42.105002
2201200,Nordeste,PI,Barras,-4.243093,-42.295340
2201309,Nordeste,PI,Barreiras do Piauí,-9.921247,-45.477788
2201408,Nordeste,PI,Barro Duro,-5.812360,-42.513378
2201507,Nordeste,PI,Batalha,-4.020412,-42.075219
2201556,Nordeste,PI,Bela Vista do Piauí,-7.972185,-41.871380
2201572,Nordeste,PI,Belém do Piauí,-7.370140,-40.970302
2201606,Nordeste,PI,Beneditinos,-5.447603,-42.370617
2201705,Nordeste,PI,Bertolínia,-7.628625,-43.954388
2201739,Nordeste,PI,Betânia do Piauí,-8.145666,-40.796622
2201770,Nordeste,PI,Boa Hora,-4.409010,-42.125296
2201804,Nordeste,PI,Bocaina,-6.954842,-41.322341
2201903,Nordeste,PI,Bom Jesus,-9.070949,-44.360525
2201919,Nordeste,PI,Bom Princípio do Piauí,-3.189859,-41.645210
2201929,Nordeste,PI,Bonfim do Piauí,-9.166561,-42.879663
2201945,Nordeste,PI,Boqueirão do Piauí,-4.485820,-42.103627
2201960,Nordeste,PI,Brasileira,-4.137829,-41.789260
2201988,Nordeste,PI,Brejo do Piauí,-8.207065,-42.830302
2202000,Nordeste,PI,Buriti dos Lopes,-3.172721,-41.869909
2202026,Nordeste,PI,Buriti dos Montes,-5.312067,-41.101851
2202059,Nordeste,PI,Cabeceiras do Piauí,-4.471331,-42.308316
2202075,Nordeste,PI,Cajazeiras do Piauí,-6.794184,-42.396727
2202083,Nordeste,PI,Cajueiro da Praia,-2.929227,-41.347150
2202091,Nordeste,PI,Caldeirão Grande do Piauí,-7.331560,-40.637419
2202109,Nordeste,PI,Campinas do Piauí,-7.654778,-41.880745
2202117,Nordeste,PI,Campo Alegre do Fidalgo,-8.374480,-41.832013
2202133,Nordeste,PI,Campo Grande do Piauí,-7.135993,-41.031201
2202174,Nordeste,PI,Campo Largo do Piauí,-3.807869,-42.626041
2202208,Nordeste,PI,Campo Maior,-4.829114,-42.166745
2202251,Nordeste,PI,Canavieira,-7.694622,-43.719428
2202307,Nordeste,PI,Canto do Buriti,-8.108232,-42.944021
2202406,Nordeste,PI,Capitão de Campos,-4.458559,-41.943522
2202455,Nordeste,PI,Capitão Gervásio Oliveira,-8.496838,-41.816116
2202505,Nordeste,PI,Caracol,-9.276765,-43.334200
2202539,Nordeste,PI,Caraúbas do Piauí,-3.478591,-41.841208
2202554,Nordeste,PI,Caridade do Piauí,-7.728652,-40.990335
2202604,Nordeste,PI,Castelo do Piauí,-5.321544,-41.547316
2202653,Nordeste,PI,Caxingó,-3.426938,-41.882684
2202703,Nordeste,PI,Cocal,-3.470453,-41.556845
2202752,Nordeste,PI,Colônia do Gurguéia,-8.187574,-43.796017
2202778,Nordeste,PI,Colônia do Piauí,-7.223658,-42.177119
2202802,Nordeste,PI,Conceição do Canindé,-7.882704,-41.596634
2202851,Nordeste,PI,Coronel José Dias,-8.816369,-42.470357
2202901,Nordeste,PI,Corrente,-10.440936,-45.163313
2203008,Nordeste,PI,Cristalândia do Piauí,-10.647804,-45.186031
2203107,Nordeste,PI,Cristino Castro,-8.820186,-44.224415
2203206,Nordeste,PI,Curimatá,-10.031292,-44.300722
2203230,Nordeste,PI,Currais,-9.012434,-44.403002
2203255,Nordeste,PI,Curralinhos,-5.620453,-42.832211
2203271,Nordeste,PI,Curral Novo do Piauí,-7.830797,-40.901069
2203305,Nordeste,PI,Demerval Lobão,-5.358465,-42.674229
2203354,Nordeste,PI,Dirceu Arcoverde,-9.335200,-42.439570
2203404,Nordeste,PI,Dom Expedito Lopes,-6.957902,-41.652385
2203420,Nordeste,PI,Domingos Mourão,-4.253434,-41.271881
2203453,Nordeste,PI,Dom Inocêncio,-9.008075,-41.976851
2203503,Nordeste,PI,Elesbão Veloso,-6.201719,-42.138144
2203602,Nordeste,PI,Eliseu Martins,-8.096462,-43.664811
2203701,Nordeste,PI,Esperantina,-3.895605,-42.235365
2203750,Nordeste,PI,Fartura do Piauí,-9.478606,-42.794401
2203800,Nordeste,PI,Flores do Piauí,-7.791776,-42.924306
2203859,Nordeste,PI,Floresta do Piauí,-7.466795,-41.800314
2203909,Nordeste,PI,Floriano,-6.769672,-43.020645
2204006,Nordeste,PI,Francinópolis,-6.395293,-42.263366
2204105,Nordeste,PI,Francisco Ayres,-6.623344,-42.691128
2204154,Nordeste,PI,Francisco Macedo,-7.327871,-40.795567
2204204,Nordeste,PI,Francisco Santos,-6.994171,-41.136157
2204303,Nordeste,PI,Fronteiras,-7.088413,-40.617233
2204352,Nordeste,PI,Geminiano,-7.158418,-41.357580
2204402,Nordeste,PI,Gilbués,-9.834570,-45.346920
2204501,Nordeste,PI,Guadalupe,-6.785247,-43.566924
2204550,Nordeste,PI,Guaribas,-9.395111,-43.687721
2204600,Nordeste,PI,Hugo Napoleão,-5.987788,-42.562563
2204659,Nordeste,PI,Ilha Grande,-2.854009,-41.819773
2204709,Nordeste,PI,Inhuma,-6.667120,-41.710194
2204808,Nordeste,PI,Ipiranga do Piauí,-6.826933,-41.739914
2204907,Nordeste,PI,Isaías Coelho,-7.734311,-41.679448
2205003,Nordeste,PI,Itainópolis,-7.451281,-41.480025
2205102,Nordeste,PI,Itaueira,-7.608117,-43.025497
2205151,Nordeste,PI,Jacobina do Piauí,-7.936264,-41.210762
2205201,Nordeste,PI,Jaicós,-7.353152,-41.146475
2205250,Nordeste,PI,Jardim do Mulato,-6.096578,-42.633960
2205276,Nordeste,PI,Jatobá do Piauí,-4.773159,-41.819822
2205300,Nordeste,PI,Jerumenha,-7.084632,-43.502743
2205359,Nordeste,PI,João Costa,-8.489126,-42.417849
2205409,Nordeste,PI,Joaquim Pires,-3.513104,-42.187690
2205458,Nordeste,PI,Joca Marques,-3.488034,-42.427737
2205508,Nordeste,PI,José de Freitas,-4.763051,-42.578375
1304260,Norte,AM,Uarini,-2.983609,-65.155346
2205516,Nordeste,PI,Juazeiro do Piauí,-5.161373,-41.702601
2205524,Nordeste,PI,Júlio Borges,-10.326787,-44.243701
2205532,Nordeste,PI,Jurema,-9.222025,-43.133110
2205540,Nordeste,PI,Lagoinha do Piauí,-5.836583,-42.627384
2205557,Nordeste,PI,Lagoa Alegre,-4.508730,-42.616743
2205565,Nordeste,PI,Lagoa do Barro do Piauí,-8.482437,-41.530275
2205573,Nordeste,PI,Lagoa de São Francisco,-4.392746,-41.605469
2205581,Nordeste,PI,Lagoa do Piauí,-5.412144,-42.649013
2205599,Nordeste,PI,Lagoa do Sítio,-6.515348,-41.582386
2205607,Nordeste,PI,Landri Sales,-7.266600,-43.931046
2205706,Nordeste,PI,Luís Correia,-2.881567,-41.664567
2205805,Nordeste,PI,Luzilândia,-3.460818,-42.371638
2205854,Nordeste,PI,Madeiro,-3.484212,-42.505141
2205904,Nordeste,PI,Manoel Emídio,-8.011359,-43.875475
2205953,Nordeste,PI,Marcolândia,-7.443557,-40.662854
2206001,Nordeste,PI,Marcos Parente,-7.119295,-43.888314
2206050,Nordeste,PI,Massapê do Piauí,-7.465483,-41.123855
2206100,Nordeste,PI,Matias Olímpio,-3.711027,-42.558629
2206209,Nordeste,PI,Miguel Alves,-4.168216,-42.893167
2206308,Nordeste,PI,Miguel Leão,-5.682242,-42.735830
2206357,Nordeste,PI,Milton Brandão,-4.699953,-41.447960
2206407,Nordeste,PI,Monsenhor Gil,-5.551486,-42.617399
2206506,Nordeste,PI,Monsenhor Hipólito,-7.003502,-41.032893
2206605,Nordeste,PI,Monte Alegre do Piauí,-9.755834,-45.295740
2206654,Nordeste,PI,Morro Cabeça no Tempo,-9.719319,-43.901874
2206670,Nordeste,PI,Morro do Chapéu do Piauí,-3.742255,-42.309063
2206696,Nordeste,PI,Murici dos Portelas,-3.323860,-42.096769
2206704,Nordeste,PI,Nazaré do Piauí,-6.967128,-42.668227
2206720,Nordeste,PI,Nazária,-5.346925,-42.814048
2206753,Nordeste,PI,Nossa Senhora de Nazaré,-4.626932,-42.179303
2206803,Nordeste,PI,Nossa Senhora dos Remédios,-3.991225,-42.623951
2206902,Nordeste,PI,Novo Oriente do Piauí,-6.449405,-41.928722
2206951,Nordeste,PI,Novo Santo Antônio,-5.286058,-41.934507
2207009,Nordeste,PI,Oeiras,-7.016418,-42.131406
2207108,Nordeste,PI,Olho D ÁGUA do Piauí,-5.847159,-42.578552
2207207,Nordeste,PI,Padre Marcos,-7.354712,-40.905862
2207306,Nordeste,PI,Paes Landim,-7.775563,-42.256958
2207355,Nordeste,PI,Pajeú do Piauí,-7.852520,-42.816936
2207405,Nordeste,PI,Palmeira do Piauí,-8.729501,-44.232569
2207504,Nordeste,PI,Palmeirais,-5.979797,-43.061844
2207553,Nordeste,PI,Paquetá,-7.101466,-41.701385
2207603,Nordeste,PI,Parnaguá,-10.217181,-44.634315
2207702,Nordeste,PI,Parnaíba,-2.903360,-41.778171
2207751,Nordeste,PI,Passagem Franca do Piauí,-5.856247,-42.440527
2207777,Nordeste,PI,Patos do Piauí,-7.680764,-41.252281
2207793,Nordeste,PI,Pau D Arco do Piauí,-5.251093,-42.388865
2207801,Nordeste,PI,Paulistana,-8.141436,-41.147096
2207850,Nordeste,PI,Pavussu,-7.964287,-43.221752
2207900,Nordeste,PI,Pedro II,-4.427055,-41.458560
2207934,Nordeste,PI,Pedro Laurentino,-8.066883,-42.286074
2207959,Nordeste,PI,Nova Santa Rita,-8.074965,-42.048262
2208007,Nordeste,PI,Picos,-7.081374,-41.468827
2208106,Nordeste,PI,Pimenteiras,-6.241688,-41.415159
2208205,Nordeste,PI,Pio IX,-6.832687,-40.618273
2208304,Nordeste,PI,Piracuruca,-3.929287,-41.709042
2208403,Nordeste,PI,Piripiri,-4.276069,-41.778505
2208502,Nordeste,PI,Porto,-3.891423,-42.710926
2208551,Nordeste,PI,Porto Alegre do Piauí,-6.971725,-44.194837
2208601,Nordeste,PI,Prata do Piauí,-5.664798,-42.204224
2208650,Nordeste,PI,Queimada Nova,-8.585425,-41.417025
2208700,Nordeste,PI,Redenção do Gurguéia,-9.493448,-44.581214
2208809,Nordeste,PI,Regeneração,-6.240183,-42.685024
2208858,Nordeste,PI,Riacho Frio,-10.128728,-44.952530
2208874,Nordeste,PI,Ribeira do Piauí,-7.690576,-42.714043
2208908,Nordeste,PI,Ribeiro Gonçalves,-7.558034,-45.245639
2209005,Nordeste,PI,Rio Grande do Piauí,-7.770857,-43.140183
2209104,Nordeste,PI,Santa Cruz do Piauí,-7.177626,-41.761926
2209153,Nordeste,PI,Santa Cruz dos Milagres,-5.808121,-41.958446
2209203,Nordeste,PI,Santa Filomena,-9.106796,-45.920556
2209302,Nordeste,PI,Santa Luz,-8.944624,-44.129586
2209351,Nordeste,PI,Santana do Piauí,-6.949072,-41.518481
2209377,Nordeste,PI,Santa Rosa do Piauí,-6.801455,-42.280814
2209401,Nordeste,PI,Santo Antônio de Lisboa,-6.981848,-41.233765
2209450,Nordeste,PI,Santo Antônio dos Milagres,-6.046718,-42.711197
2209500,Nordeste,PI,Santo Inácio do Piauí,-7.422337,-41.918213
2209559,Nordeste,PI,São Braz do Piauí,-9.062561,-42.999073
